"distance_km"
42.276
7.125
0
257.052
10.005
8.652
29.305
0
111.895
19.469
87.254
3.51
2.83
15.546
16.804
3.603
10.503
15.995
10.349
24.825
0
116.074
200.199
77.605
11.38
5.479
0
0
19.237
0
92.138
0
71.796
0
105.272
744.391
6.446
10.279
21.036
0
0
0
1042.048
0
22.292
142.628
0
14.547
32.187
0
10.349
0
7.125
14.928
130.905
85.918
20.493
0
78.103
49.813
76.266
414.505
63.306
0
4.311
29.374
0
11.694
10.383
22.307
221.831
381.396
291.407
12.385
88.827
82.534
0
305.794
58.188
3.011
25.233
0
171.113
0
0
197.653
53.119
77.605
240.957
20.399
0
615.856
2.968
0
0
32.873
567.206
5.13
24.767
0
132.002
74.557
15.406
25.233
0
17.486
18.447
32.204
0
4.51
4.311
3.576
0
29.661
22.698
7.019
1.626
4.311
0
2.086
108.153
5.817
25.665
74.557
141.909
0
6.362
30.352
0
3.145
25.967
203.8
6.821
17.139
152.865
59.195
0
3.425
1323.417
21.877
0
42.188
114.328
8.424
108.153
2.964
0
11.884
5.158
0
145.133
79.371
0
70.903
4.821
26.042
74.557
0
9.45
91.347
0
19.237
2.968
11.08
8.8
31.273
10.464
4.753
70.903
25.92
13.936
0
549.555
17.064
0
11.639
0
0
240.435
8.421
59.131
157.281
34.207
0
43.3
0
0
76.41
0
7.473
106.554
0
23.821
230.492
355.512
4.075
40.296
305.794
0
66.04
86.432
21.294
7.125
7.125
44.292
13.728
243.989
0
7.935
81.836
29.305
335.138
19.458
5.547
6.009
3.145
133.016
14.104
142.87
25.373
64.067
63.478
30.21
85.909
113.519
127.392
16.224
0
0
0
10.55
0
22.698
6.322
30.171
200.478
77.788
0
253.73
87.254
76.41
63.233
0
11
0
122.536
66.132
9.744
19.253
0
0
0
60.104
154.829
7.125
0
4.821
276.191
10.349
0
76.41
0
315.056
3.836
0
12.273
0
37.969
8.466
0
0
88.569
153.218
105.105
55.402
1.661
5.791
5.13
0
0
164.105
100.064
0
5.087
76.41
0
1511.002
29.765
0
42.334
854.529
133.348
25.054
40.642
0
0
16.391
20.846
0
5.791
2.681
265.252
0
70.903
0
8.446
11.924
2.186
64.429
28.071
0
0
7.12
96.945
13.557
4.657
24.253
38.185
71.632
30.579
0
44.292
34.938
259.726
76.41
8.041
2.484
6.831
223.989
8.925
24.399
72.347
20.14
25.233
23.028
0
243.989
52.589
0
30.21
52.037
10.349
16.804
10.349
137.356
19.329
0
144.373
10.545
6.161
22.028
40.326
30.542
25.981
64.211
192.994
8.546
5.158
31.826
234.671
65.648
0
0
25.931
86.008
55.084
62.556
7.296
195.982
186.559
8.467
35.923
9.504
89.384
17.31
31.118
72.104
15.995
15.365
0
143.681
0
137.095
0
7.466
46.876
0
0
0
179.797
0
6.198
17.383
653.314
0
0
29.305
0
8.179
289.802
3.944
24.132
19.787
0
0
6.829
107.4
0
11.272
0
16.5
14.176
0
34.938
0
21.617
102.25
34.218
315.759
29.27
6.732
8.933
6.179
29.27
0
31.27
0
145.133
3.797
24.288
94.484
9.45
553.832
0
45.475
335.827
7.935
6.655
56.147
7.486
0
57.098
19.237
11.906
42.396
19.329
319.343
0
265.332
319.554
9.186
113.096
0
1.624
0
65.648
86.432
0
611.002
611.002
56.272
22.028
91.182
32.287
2.845
33.01
90.222
834.755
20.846
70.085
0
270.388
0
88.537
63.306
17.657
15.084
21.877
98.144
88.127
380.339
0
0
324.495
50.833
652.186
0
0
40.136
31.273
7.248
0
37.969
521.281
88.768
4.435
60.062
243.989
0
7.076
5.535
430.109
10.349
0
0
11.812
0
76.41
39.629
13.207
4.387
0
16.951
13.783
8.685
17.191
287.491
6.655
5.791
12.237
21.593
9.435
0
70.903
36.232
30.171
1.746
7.125
42.223
897.559
0
0
2.878
1052.431
0
0
131.139
189.105
29.305
5.4
8.973
0
29.305
0
46.008
16.804
0
4.559
74.557
298.645
5.062
100.609
6.018
235.786
19.458
105.105
0
0
25.827
4.027
27.675
0
11.505
105.315
0
12.25
0
14.042
22.698
0
15.265
34.159
0
3.011
24.253
5.158
0
0
0
83.641
3550.519
0
0
14.434
74.557
44.527
77.605
55.084
0
169.124
4.027
5.791
7.146
0
0
496.862
35.389
35.389
36.821
24.123
37.969
0
0
42.017
0
330.708
141.459
14.432
0
9.168
0
0
30.21
24.553
76.41
10.349
0
0
0
304.856
23.213
42.568
2.355
3.006
8.351
11.249
0
1675.143
3.011
2.247
984.365
1377.638
0
10.9
24.899
11.639
305.794
0
37.969
11.08
14.432
4.119
25.69
0
19.989
0
10.545
164.231
5.087
0
373.65
41.445
440.143
30.579
29.305
1.991
0
0
22.981
0
0
0
7.146
0
13.495
76.41
70.903
0
0
102.976
29.305
42.568
86.432
0
86.432
86.432
15.111
3.315
33.046
15.975
0
553.355
29.305
806.045
25.115
99.59
0
86.432
46.876
0
19.458
29.305
33.01
0
24.899
22.698
86.432
15.995
62.08
814.575
0
261.732
233.837
42.568
0
29.305
18.311
0
16.804
0
76.41
0
2.168
0
2.287
15.134
183.366
3.008
28.309
10.349
0
44.292
19.769
8.171
16.082
51.472
32.287
24.723
439.05
24.723
11.08
0
5.158
0
25.233
0
193.655
20.493
25.233
76.41
0
169.779
243.776
119.926
41.835
38.347
12.834
140.288
2.798
0
0
10.661
0
1162.841
81.839
81.839
45.138
11.08
41.868
0
0
0
17.486
22.028
0
0
77.605
0
55.81
29.492
0
0
18.071
2.681
4.448
0
0
154.829
106.074
0
36.762
29.305
0
0
0
87.254
31.874
31.302
0
37.969
0
1120.624
53.171
7.766
0
30.21
22.238
1960.182
28.869
13.14
253.73
104.564
820.247
6.198
0
0
20.914
532.487
0
11.61
0
438.118
0
83.601
5.087
0
22.698
129.52
49.114
0
57.098
0
305.475
17.486
86.432
174.071
247.865
74.557
305.049
0
29.305
305.049
28.741
1.624
0
10.349
52.037
7.125
2.033
0
0
236.957
76.41
29.305
0
15.411
30.579
13.264
21.635
52.037
0
29.305
29.305
0
5.087
22.698
25.233
26.862
66.139
32.187
22.698
0
14.331
16.135
0
0
29.492
5.791
141.459
46.876
21.699
0
0
24.253
56.587
2.613
37.969
0
16.949
9.759
0
5.31
0
22.273
290.385
119.053
37.969
0
17.139
78.45
20.589
0
43.696
82.14
0
246.664
67.17
0
0
24.723
0
91.812
23.598
20.628
94.463
3.202
8.443
21.617
21.172
0
26.862
0
0
474.757
7.289
91.307
768.024
76.41
7.935
5.087
47.249
6.245
0
47.326
0
0
0
86.432
40.549
4.695
10.545
305.049
2.845
29.492
0
22.028
0
0
7.019
0
13.764
139.924
0
0
0
1093.132
156.436
7.125
11.893
141.746
0
66.806
0
41.697
7.935
124.775
109.746
0
214.733
29.305
50.833
0
1.51
0
5.148
85.158
14.875
84.788
0
26.81
253.73
25.233
98.645
0
17.139
24.253
4.168
14.473
47.357
1103.536
0
52.037
0
152.865
0
0
26.862
14.267
0
20.846
1267.036
5.087
0
84.753
0
0
28.825
14.012
0
46.428
14.898
18.802
107.612
98.645
23.378
86.432
0
0
7.076
29.492
0
35.843
8.171
0
32.409
87.254
20.846
17.02
0
57.892
33.277
0
3.23
35.389
21.198
57.098
548.786
0
0
0
4.983
15.916
14.443
0
4.113
0
20.075
0
0
148.452
0
9.856
0
18.245
12.796
5.087
13.728
0
26.862
0
3.968
0
20.846
9.35
0
114.328
3.642
4.842
20.846
0
0
0
0
0
29.305
14.958
0
204.279
9.034
0
0
4.599
334.794
0
0
9.069
11.505
0
22.698
20.914
13.293
7.935
21.198
15.265
0
5.246
117.299
5.434
0
77.605
30.21
8.61
0
7.12
12.272
4.868
26.862
22.028
0
25.233
5.087
10.417
1115.96
11.906
145.717
35.389
21.172
22.698
12.582
178.489
33.239
56.691
22.553
22.292
17.383
37.969
16.804
0
41.697
81.543
0
40.642
0
18.645
0
79.47
0
6.257
0
16.404
30.579
28.071
0
22.028
284.657
0
27.211
0
5.547
70.054
18.539
0
0
0
6.147
2.968
271.057
0
0
0
3.836
0
839.422
16.391
0
0
0
0
53.489
0
0
13.993
0
35.389
0
1019.37
3.05
91.307
41.503
38.867
0
2.168
1448.777
64.023
10.367
0
10.349
37.715
117.109
234.671
5.087
0
15.546
0
0
119.053
138.493
0
74.557
0
0
24.553
70.903
29.828
0
0
0
1562.843
16.804
0
0
0
0
0
29.682
565.493
70.903
6.194
0
4.612
14.443
270.576
19.876
0
0
0
6.553
304.202
7.935
4.825
67.168
0
5.793
20.181
10.349
0
62.333
0
0
15.916
1139.889
37.969
80.909
194.832
319.554
0
111.273
0
10.07
132.845
35.389
26.862
0
0
408.485
37.969
22.698
29.414
14.928
112.296
0
38.359
14.598
40.326
160.433
9.234
377.539
0
29.305
5.265
382.928
117.109
5.087
42.539
0
25.233
32.204
1352.237
0
0
16.391
15.916
0
22.698
178.046
0
5.087
4.175
94.484
17.628
196.104
32.187
2.721
305.049
64.782
34.938
37.412
29.305
0
2664.025
181.617
4.258
713.428
10.309
32.287
74.557
0
0
110.566
0
30.21
3.725
19.287
0
1409.947
14.598
0
198.44
19.201
2678.154
14.699
67.292
0
14.547
0
0
128.077
101.222
0
0
2664.025
24.288
0
0
0
37.573
1399.056
437.046
34.938
2.177
0
22.698
13.498
77.788
45.75
74.557
5.087
4.012
0
26.817
25.69
27.92
0
4.112
25.494
240.435
105.105
86.432
4.071
4.734
141.83
129.297
10.349
2.115
0
11.769
0
12.237
44.621
263.159
19.287
154.829
20.846
87.116
1.832
6.283
42.568
0
110.694
300.561
70.903
63.478
0
545.381
250.711
133.348
114.328
1643.196
302.323
6.41
76.349
535.593
19.458
10.349
317.257
7.248
9.845
26.578
10.798
25.165
29.305
253.73
132.425
18.073
70.023
1981.927
0
10.301
24.047
7.935
0
41.042
70.903
22.981
0
0
8.522
198.44
672.135
10.349
3.603
0
22.698
9.234
0
411.863
0
6.91
3.913
10.468
21.961
29.305
0
3.008
10.367
29.492
7.572
0
29.787
0
4.713
54.337
415.563
119.053
0
68.98
8.643
0
300.641
618.998
80.494
24.899
27.46
0
31.273
25.665
2670.165
25.92
22.028
59.369
14.276
70.903
67.168
249.434
3.154
53.628
24.811
24.47
6.232
0
1981.927
5.087
0
520.969
74.557
11.018
0
18.539
0
0
86.432
0
29.065
10.633
17.703
353.703
11.526
2.128
0
25.402
0
0
0
76.016
2671.645
0
32.204
37.969
0
37.969
29.27
55.084
5.309
22.292
11.207
0
68.716
0
0
0
166.985
0
14.938
8.467
0
26.479
0
22.698
22.698
0
143.461
3.576
0
439.669
3.994
15.139
61.673
11.536
25.69
25.69
25.69
181.974
458.69
10.992
2.69
74.557
20.214
33.355
671.738
5.158
0
0
1981.927
73.075
70.903
32.204
0
17.371
50.007
54.193
193.914
557.276
11.08
7.146
0
604.4
0
29.305
16.804
36.762
14.598
33.844
10.07
0
14.201
33.844
0
591.885
19.287
0
30.21
550.795
70.903
79.289
20.846
77.13
14.201
0
0
24.743
3.576
0
64.211
27.459
17.77
9.241
0
35.822
11.365
70.124
21.166
307.936
56.735
0
34.938
233.837
0
3.603
0
134.448
0
5.087
15.546
0
24.553
550.515
152.719
0
0
11.08
122.696
198.157
10.367
32.534
20.846
47.103
0
32.479
0
17.59
0
1661.031
10.421
38.329
32.328
8.324
8.057
0
9.707
0
24.899
0
35.017
10.097
1981.927
0
37.969
24.89
28.77
276.587
0
21.198
76.41
2.186
0
74.557
0
70.903
71.236
104.184
22.292
6.179
55.766
0
0
0
70.903
5.087
14.699
146.457
81.228
51.504
76.41
10.349
22.698
78.933
0
395.834
0
26.578
0
0
22.981
0
0
11.08
20.914
0
79.813
0
10.865
23.643
3.469
141.459
0
0
0
26.479
66.175
0
32.41
21.178
0
0
2.137
44.292
5.13
0
0
23.482
10.992
29.305
34.938
14.928
0
51.085
51.085
2667.574
1336.902
185.9
0
0
10.005
25.494
0
5.902
0
10.271
24.626
0
18.274
94.522
74.557
0
14.928
0
0
0
29.305
237.401
91.347
29.305
8.467
0
25.233
0
42.568
0
10.349
3.456
2670.165
22.746
3.366
0
0
0
2.43
20.214
18.841
10.468
492.115
33.239
37.969
0
10.349
14.509
0
0
4.944
15.148
37.969
0
63.46
169.779
23.818
0
0
0
38.086
26.479
10.995
0
0
1.49
0
3.603
7.855
0
0
13.576
32.962
0
5.911
42.568
0
0
57.098
0
0
652.186
3.994
24.899
107.164
0
11.38
0
26.867
0
0
11.08
662.109
29.305
18.645
5.156
38.867
0
86.432
30.361
5.413
0
0
0
0
0
11.08
12.237
154.004
25.233
55.251
42.568
2.693
0
0
20.846
0
24.792
0
0
0
243.296
5.239
2.411
4.162
10.744
76.41
77.605
2.845
0
0
0
15.847
11.38
7.08
0
3.121
0
30.21
126.75
21.198
20.846
76.41
23.232
16.066
67.168
1288.932
6.14
25.786
0
0
155.765
2402.741
600.41
50.221
558.701
35.968
24.253
0
520.624
0
247.249
0
0
29.741
35.63
0
0
29.305
54.193
0
15.546
0
22.698
10.349
5.371
0
49.159
35.017
0
20.914
0
1346.734
1672.635
0
89.028
0
0
0
0
74.557
0
10.284
0
10.349
34.213
34.408
2667.574
6.162
112.469
0
0
0
37.715
0
0
0
18.311
302.919
1769.149
0
29.305
24.288
0
114.126
0
70.246
9.504
70.903
0
0
0
3.97
29.305
0
672.088
76.947
29.305
70.863
0
15.88
115.373
21.16
27.412
0
16.201
0
76.41
0
24.723
2664.025
74.557
26.862
7.248
30.21
15.333
42.334
1769.149
86.73
0
76.41
4.054
7.572
2664.025
0
0
16.804
15.995
0
520.395
7.508
63.478
32.745
138.236
28.04
0
51.972
0
0
0
16.804
80.909
9.485
42.568
44.346
3.603
0
0
111.895
0
0
5.646
0
1981.927
0
150.269
0
21.617
24.626
0
3.761
2734.04
0
0
0
29.305
17.272
0
0
34.938
29.305
91.513
32.296
32.041
0
0
2.697
302.959
30.594
11.08
0
0
23.348
0
8.572
20.914
43.642
583.695
0
0
6.179
24.123
1946.502
22.698
29.305
0
0
29.305
0
0
29.305
0
25.69
9.186
11.56
13.885
0
114.328
3.994
24.899
0
0
29.305
0
21.16
0
0
29.305
18.475
15.995
5.227
7.146
58.485
150.791
0
10.878
557.276
0
8.76
0
0
212.591
22.698
42.568
0
29.741
7.818
0
21.545
8.76
32.479
67.292
9.013
1275.588
0
30.21
8.324
10.033
70.903
0
286.228
439.669
10.033
7.473
0
35.171
2.165
30.9
0
0
0
338.187
41.129
33.487
8.481
0
0
11.812
0
43.642
76.41
141.629
3153.959
0
0
0
6.678
22.698
159.837
9.435
1525.87
0
0
5.988
101.222
0
2664.531
0
76.592
57.875
129.124
32.822
2659.74
19.287
13.498
0
7.269
45.791
0
0
64.174
2.137
14.866
86.268
114.328
293.294
68.861
22.698
0
15.995
124.321
0
0
19.458
18.475
0
0
114.328
0
7.935
133.348
150.269
15.546
0
0
0
30.594
296.405
0
67.168
5.01
12.229
76.41
114.328
2.165
31.273
224.163
240.435
676.384
117.109
2.878
141.459
0
0
32.041
29.305
0
267.946
21.172
11.08
20.846
0
0
0
22.698
0
0
2.83
13.947
0
0
3.071
0
21.198
0
2678.154
0
22.028
6.466
19.742
0
0
27.758
0
6.179
24.157
0
0
87.884
22.028
25.233
150.134
5.911
0
21.198
18.447
11.84
70.863
0
0
0
32.584
277.777
1981.927
22.698
0
136.6
13.576
68.883
330.488
350.765
74.557
0
485.645
2667.574
368.358
0
0
20.181
15.265
172.472
20.846
22.698
20.846
18.161
0
24.723
0
0
0
269.918
3373.772
0
5.988
4.753
0
10.284
38.359
24.879
74.557
8.071
7.125
22.698
24.723
0
0
117.677
316.68
2569.477
22.698
20.846
0
0
14.898
0
0
0
0
10.349
61.4
0
10.349
29.348
3.603
47.919
0
42.276
13.721
0
0
0
27.682
22.028
0
0
0
10.349
8.324
14.77
0
67.168
0
1.624
0
79.47
1123.364
58.638
33.487
5.611
16.222
16.222
3.863
0
56.735
898.023
0
76.41
12.008
20.344
1129.859
0
0
31.011
265.626
10.182
48.929
0
19.287
7.935
10.349
10.227
0
0
10.349
11.08
0
0
0
98.743
0
24.723
50.522
0
9.589
147.098
661.885
0
23.598
0
0
13.14
95.813
0
90.807
0
19.287
606.537
27.363
0
22.028
0
0
75.873
24.769
826.093
76.41
77.605
437.046
430.836
17.253
17.725
0
1.274
24.157
10.227
0
0
195.982
15.995
8.8
389.349
42.568
1636.752
117.109
29.305
15.996
0
25.233
17.169
14.206
0
74.557
37.969
0
25.69
30.21
35.923
0
0
0
0
82.5
0
13.459
4.497
28.296
0
0
0
0
542.161
456.24
0
44.527
0
4.291
28.15
0
6.162
40.552
1275.951
0
19.27
0
0
0
15.406
0
30.21
86.432
41.697
38.359
6.965
112.012
26.078
0
91.182
3582.117
0
5.152
0
26.831
44.527
25.233
0
0
2.845
78.922
7.72
97.067
16.804
7.378
80.494
0
0
0
3.433
286.63
4.599
15.964
0
38.535
0
0
0
0
5.27
32.873
1.952
0
0
90.882
0
9.509
50.643
0
41.835
29.305
127.704
0
0
20.846
18.826
4.795
350.024
40.949
5.087
18.891
10.932
1343.629
52.994
6.009
0
8.918
15.134
0
3.382
0
13.921
28.136
0
18.891
2.681
0
70.903
0
6.179
804.816
5.95
1.567
0
330.488
139.274
0
86.432
86.432
0
0
0
32.308
0
0
4.438
0
21.33
34.699
10.787
10.49
26.862
18.891
22.698
36.762
56.735
1005.75
0
0
0
24.872
28.77
0
29.305
5.272
22.973
32.187
1056.16
4.985
0
13.205
0
8.034
15.546
85.534
120.838
33.334
0
0
0
20.214
13.576
0
34.86
1981.927
58.303
10.992
0
0
25.638
7.13
135.186
22.028
34.688
0
38.177
0
15.546
29.305
70.863
0
0
41.289
39.491
58.069
22.698
16.804
21.038
1981.927
195.982
1981.927
0
14.273
0
27.363
0
21.198
1.567
0
150.323
11.08
31.002
286.63
117.109
7.813
29.784
21.198
11.723
74.541
76.41
625.304
12.829
0
24.899
0
0
0
12.1
19.253
4.027
4.027
24.288
15.995
26.578
29.305
1448.891
22.698
169.779
0
0
18.095
0
143.461
0
15.995
736.223
37.969
49.286
0
74.557
19.287
0
2.722
0
47.469
230.046
5.3
8.45
25.233
25.233
16.915
24.509
0
21.269
20.846
25.041
0
0
29.305
16.804
25.638
15.413
103.541
0
18.741
2671.645
1769.149
37.969
0
30.21
3.161
0
0
18.741
0
13.576
0
326.722
0
45.304
6.566
5.272
0
9.35
17.284
83.938
0
0
4.599
86.123
1522.534
2667.574
0
0
0
230.962
9.186
18.161
74.557
0
24.157
0
0
6.03
109.746
20.686
67.984
11.893
265.626
0
0
0
0
135.736
13.576
21.234
0
1153.594
0
35.389
0
0
138.081
0
0
0
0
3.725
32.534
0
9.182
601.152
22.028
15.546
153.772
0
6.462
980.89
0
24.723
5.246
112.559
6.792
0
1.61
0
0
199.006
29.699
16.047
164.105
6.161
154.385
0
28.122
30.21
30.9
5.806
0
24.723
0
0
0
86.73
394.683
76.41
0
20.846
0
0
127.392
0
0
0
710.736
22.028
15.134
42.568
0
3.741
29.029
1.274
6.179
0
0
59.131
0
170.831
63.785
44.071
0
153.068
3.688
0
635.237
5.198
8.933
14.78
5.13
39.177
0
0
11.882
860.65
0
7.935
31.442
0
0
26.862
30.257
17.139
9.11
10.798
35.079
57.986
0
11.639
0
31.935
29.305
7.497
0
0
519.937
0
0
0
261.984
3.003
15.916
0
24.509
14.509
80.494
1981.927
1981.927
15.315
19.287
0
0
5.087
0
0
0
0
0
6.004
0
0
18.161
6.179
0
454.981
0
0
267.075
64.211
10.865
11.927
4.821
69.829
0
103.719
557.276
253.73
0
0
0
0
33.01
16.736
13.783
11.079
10.349
0
9.652
0
288.498
0
13.975
2.156
6.822
0
22.292
23.738
0
13.975
0
14.12
0
21.198
103.541
0
534.811
0
0
18.841
0
86.432
4.311
32.528
0
0
64.211
0
1369.652
0
30.153
12.016
9.652
0
0
34.194
15.392
29.644
26.676
0
15.406
0
438.118
19.458
0
30.21
5.13
0
33.487
49.606
1.61
0
22.698
0
10.349
42.708
2.355
3.382
286.63
46.876
836.813
238.708
0
7.935
51.972
57.986
0
63.478
0
0
0
233.837
0
76.41
114.917
2.168
1981.927
0
0
0
5.309
0
33.01
20.788
25.69
44.527
11.08
0
300.923
350.258
6.14
22.698
0
40.642
2664.531
0
0
965.638
444.317
37.969
0
0
9.84
33.494
24.899
0
380.603
22.028
0
39.629
30.21
0
22.28
23.069
0
37.969
22.292
7.935
0
694.024
0
0
0
25.233
23.738
14.147
96.422
0
0
0
68.287
628.744
