"individual_slope","annual_pct_change"
-0.14585731665647,-28.5268894350618
-0.156454120467499,-30.2497321761799
-0.0723130511943825,-15.3383070212878
-0.155737021074344,-30.1344666274131
-0.0301114570322669,-6.69851782032512
-0.208871429432959,-38.1800612314784
-0.0668622323077996,-14.2690240525966
-0.137020205296701,-27.0576426539899
-0.138298661138607,-27.2720512259675
-0.0896137034352917,-18.6446165128828
-0.214022754079169,-38.9089983465747
-0.0938865485979322,-19.4411141094218
-0.127318242281031,-25.409802390054
-0.074054716142526,-15.6771486086471
-0.136108147325995,-26.9042960949301
-0.0851461751930392,-17.8034054589331
-0.21387753810255,-38.8885678019201
0.0571560348551005,14.0659534134646
-0.0550675988114688,-11.9088253352631
-0.0703918311905693,-14.9629533210375
-0.113546508697638,-23.0066012469003
0.000838625828192122,0.193287292588318
-0.17945370564346,-33.8474949890041
-0.0891832897651399,-18.5639481457505
-0.139973281702454,-27.5519470418038
-0.046976699036943,-10.2523054953872
-0.10713161205709,-21.860903023592
-0.194131968036536,-36.0459529695853
-0.0217439131404084,-4.88345057282578
-0.106237589655642,-21.6998831187909
-0.0863322435253917,-18.0275800183265
-0.0940902298821006,-19.4788868440815
-0.0875644332766818,-18.2598243313472
-0.0735502398873176,-15.5791423151987
-0.128342274399752,-25.5854730000945
-0.00917022184268987,-2.08938507356151
-0.0120277769109937,-2.73149898824739
-0.0493225231161714,-10.735767162696
-0.0984742142066659,-20.2876182398446
-0.137994084633589,-27.2210282572939
-0.174247604712089,-33.049720365941
-0.0988457375391963,-20.3557801605498
-0.124416791684946,-24.9098091191454
-0.197775241013103,-36.5802159347238
-0.102665539832778,-21.0532129072474
-0.0930951396765827,-19.2941789101462
-0.0219497930683505,-4.92853046278311
0.038107587938268,9.17107528749534
-0.185214057696308,-34.7191286976005
-0.158621488701804,-30.5969572178526
-0.0719313658390025,-15.2638682850717
-0.138426085710059,-27.2933869064326
-0.0668816926237974,-14.2728654887055
-0.110212862538161,-22.4133255334553
-0.173294681609419,-32.9026576816444
-0.208354283050572,-38.1064038375349
-0.0851251782505424,-17.7994313838244
-0.0558225269408623,-12.0618200007611
-0.100224801731072,-20.6082823123333
-0.202562982508944,-37.2755275264416
-0.17475172898391,-33.1273904283177
-0.00215126769039065,-0.494122868028779
-0.0954761838779623,-19.7354424336387
0.0267338630343602,6.34911079466063
-0.21043049425158,-38.4015894890412
-0.0580004372461638,-12.5017105702722
0.0532585209728209,13.0468644582785
-0.122960569011184,-24.6576033593401
-0.115315528806995,-23.3195820783736
-0.183355526033878,-34.4391653405734
-0.0880995300829622,-18.3604748676686
-0.0503056661804685,-10.937612353623
-0.187375815058277,-35.0432653535893
-0.153134749125946,-29.7145789460739
-0.166357165366744,-31.82222330045
-0.146596452782806,-28.6484277710329
-0.0776552035113436,-16.3733313684813
-0.0426868210453678,-9.36140205744294
-0.105119172985241,-21.4979809150942
-0.0432183197056943,-9.47225961851009
-0.212419596555963,-38.6830698786056
-0.141766980269753,-27.8505508400378
-0.22084046705411,-39.860538788294
-0.154834555518075,-29.989134840289
-0.0477844239773411,-10.4190681050366
0.0556585153165039,13.6733123869955
0.00893037339257434,2.07758185962779
-0.245073667123725,-43.1243552549469
-0.0132833683486985,-3.01230642986916
-0.112834452157982,-22.8802615774335
-0.108893114073146,-22.1771939752159
-0.0968328237414594,-19.9857799479696
-0.226697796476237,-40.6661945148436
-0.137152602506203,-27.0798761684993
-0.0902285154406085,-18.7597063445413
-0.144029436677859,-28.2254359503941
-0.131518922113265,-26.1277923662884
-0.157253202871341,-30.3779515512091
-0.102104597476383,-20.9511779739808
0.0410207945870729,9.90584625274657
-0.170318522775339,-32.4412699508643
-0.209706718238421,-38.2988467076136
