"measure","cum_denom","cum_event"
"Persons tested (denominator: population)",0.194240429088303,0.745124749067967
"Persons tested (denominator: population)",0.197369599124244,0.748351018067106
"Persons tested (denominator: population)",0.198209494015557,0.749211356466877
"Persons tested (denominator: population)",0.199755088128465,0.750788643533123
"Persons tested (denominator: population)",0.205826347697388,0.756882707198165
"Persons tested (denominator: population)",0.207425017615546,0.758459994264411
"Persons tested (denominator: population)",0.208744115323686,0.759750501864067
"Persons tested (denominator: population)",0.210949575376262,0.761901347863493
"Persons tested (denominator: population)",0.214584633864719,0.765414396329223
"Persons tested (denominator: population)",0.216383276698002,0.767135073128764
"Persons tested (denominator: population)",0.217891180863665,0.768568970461715
"Persons tested (denominator: population)",0.222708777661539,0.77308574706051
"Persons tested (denominator: population)",0.223933196492641,0.774232864926871
"Persons tested (denominator: population)",0.226100808055173,0.776240321193003
"Persons tested (denominator: population)",0.230909630950414,0.78068540292515
"Persons tested (denominator: population)",0.232328005276766,0.781975910524806
"Persons tested (denominator: population)",0.233524805231613,0.78305133352452
"Persons tested (denominator: population)",0.235794150825743,0.785058789790651
"Persons tested (denominator: population)",0.241600078210604,0.790077430455979
"Persons tested (denominator: population)",0.242782259798723,0.791081158589045
"Persons tested (denominator: population)",0.245248068746925,0.793160309721824
"Persons tested (denominator: population)",0.248007783615484,0.795454545454545
"Persons tested (denominator: population)",0.254465267856041,0.800759965586464
"Persons tested (denominator: population)",0.258155311869828,0.803771149985661
"Persons tested (denominator: population)",0.260281381615746,0.805491826785202
"Persons tested (denominator: population)",0.263491282365648,0.808072841984514
"Persons tested (denominator: population)",0.265483228506756,0.80965012905076
"Persons tested (denominator: population)",0.267752141711434,0.811442500716949
"Persons tested (denominator: population)",0.269241935965544,0.81258961858331
"Persons tested (denominator: population)",0.272529832566121,0.815098938915974
"Persons tested (denominator: population)",0.27508049434106,0.817034700315457
"Persons tested (denominator: population)",0.280077489522627,0.82076283338113
"Persons tested (denominator: population)",0.282506916501676,0.822555205047319
"Persons tested (denominator: population)",0.283578060478486,0.823343848580442
"Persons tested (denominator: population)",0.287410695723853,0.826139948379696
"Persons tested (denominator: population)",0.292384579689203,0.829724691712073
"Persons tested (denominator: population)",0.298749291169558,0.834241468310869
"Persons tested (denominator: population)",0.302698206748343,0.837037568110123
"Persons tested (denominator: population)",0.304119960918912,0.838041296243189
"Persons tested (denominator: population)",0.305248742409691,0.838829939776312
"Persons tested (denominator: population)",0.306182116297312,0.83947519357614
"Persons tested (denominator: population)",0.308200016615285,0.840837396042443
"Persons tested (denominator: population)",0.310075217604316,0.842056208775452
"Persons tested (denominator: population)",0.313380362940788,0.84413535990823
"Persons tested (denominator: population)",0.314886595200569,0.845067393174649
"Persons tested (denominator: population)",0.315816358636264,0.845640952107829
"Persons tested (denominator: population)",0.316399399780023,0.845999426441067
"Persons tested (denominator: population)",0.31698462088727,0.846357900774305
"Persons tested (denominator: population)",0.318877805674264,0.847505018640665
"Persons tested (denominator: population)",0.322355092458125,0.849512474906797
"Persons tested (denominator: population)",0.326994206096645,0.852165184972756
"Persons tested (denominator: population)",0.333978664982,0.856108402638371
"Persons tested (denominator: population)",0.337046778024054,0.857829079437912
"Persons tested (denominator: population)",0.338969419342475,0.858904502437626
"Persons tested (denominator: population)",0.344671173298579,0.86198738170347
"Persons tested (denominator: population)",0.349112382284854,0.864353312302839
"Persons tested (denominator: population)",0.352753602323004,0.866289073702323
"Persons tested (denominator: population)",0.35453249576806,0.867221106968741
"Persons tested (denominator: population)",0.357176459980281,0.868583309435044
"Persons tested (denominator: population)",0.358013551546646,0.86901347863493
"Persons tested (denominator: population)",0.360305792162267,0.87016059650129
"Persons tested (denominator: population)",0.360596303825424,0.870303986234586
"Persons tested (denominator: population)",0.364663625652432,0.872311442500717
"Persons tested (denominator: population)",0.367575285777719,0.873745339833668
"Persons tested (denominator: population)",0.372913407411063,0.87632635503298
"Persons tested (denominator: population)",0.375159663408449,0.877401778032693
"Persons tested (denominator: population)",0.377418700117391,0.878477201032406
"Persons tested (denominator: population)",0.385144732135887,0.882133639231431
"Persons tested (denominator: population)",0.386831447356238,0.882922282764554
"Persons tested (denominator: population)",0.389779136332625,0.884284485230857
"Persons tested (denominator: population)",0.394317676184577,0.886363636363636
"Persons tested (denominator: population)",0.396204212983744,0.887223974763407
"Persons tested (denominator: population)",0.39840544282618,0.888227702896473
"Persons tested (denominator: population)",0.40527073157528,0.891310582162317
"Persons tested (denominator: population)",0.407666219585582,0.89238600516203
"Persons tested (denominator: population)",0.40976343454206,0.893318038428448
"Persons tested (denominator: population)",0.412250394540962,0.894393461428162
"Persons tested (denominator: population)",0.417911817370918,0.896831086894178
"Persons tested (denominator: population)",0.42126074934591,0.898264984227129
"Persons tested (denominator: population)",0.423530487693793,0.899197017493547
"Persons tested (denominator: population)",0.425457301570427,0.89998566102667
"Persons tested (denominator: population)",0.426169093880052,0.900272440493261
"Persons tested (denominator: population)",0.429277159707483,0.901491253226269
"Persons tested (denominator: population)",0.435734247591043,0.904000573558933
"Persons tested (denominator: population)",0.44131636659223,0.90615141955836
"Persons tested (denominator: population)",0.443002793552946,0.906796673358188
"Persons tested (denominator: population)",0.446769226369945,0.908230570691139
"Persons tested (denominator: population)",0.449406960570809,0.909234298824204
"Persons tested (denominator: population)",0.452606260572643,0.910381416690565
"Persons tested (denominator: population)",0.458249288834655,0.912388872956696
"Persons tested (denominator: population)",0.459055464555192,0.912675652423287
"Persons tested (denominator: population)",0.464900797032125,0.914754803556065
"Persons tested (denominator: population)",0.472629661201533,0.917479208488672
"Persons tested (denominator: population)",0.478817849688051,0.919630054488099
"Persons tested (denominator: population)",0.479651525377744,0.919916833954689
"Persons tested (denominator: population)",0.483074622953515,0.92106395182105
"Persons tested (denominator: population)",0.485233230005706,0.921780900487525
"Persons tested (denominator: population)",0.486973064270253,0.922354459420705
"Persons tested (denominator: population)",0.489668479224033,0.923214797820476
"Persons tested (denominator: population)",0.494288848779803,0.924648695153427
"Persons tested (denominator: population)",0.499587997710527,0.926225982219673
"Persons tested (denominator: population)",0.50346272606906,0.927373100086034
"Persons tested (denominator: population)",0.504949309831487,0.927803269285919
"Persons tested (denominator: population)",0.511911605154175,0.92981072555205
"Persons tested (denominator: population)",0.514926217208016,0.930671063951821
"Persons tested (denominator: population)",0.515943352139008,0.930957843418411
"Persons tested (denominator: population)",0.518257842795187,0.931603097218239
"Persons tested (denominator: population)",0.521378098401923,0.93246343561801
"Persons tested (denominator: population)",0.526892433149996,0.933969027817608
"Persons tested (denominator: population)",0.533223955136654,0.935689704617149
"Persons tested (denominator: population)",0.537230205556792,0.936765127616863
"Persons tested (denominator: population)",0.5415250254908,0.937912245483223
"Persons tested (denominator: population)",0.543409396739461,0.938414109549756
"Persons tested (denominator: population)",0.547994162627092,0.939632922282765
"Persons tested (denominator: population)",0.552092385886947,0.940708345282478
"Persons tested (denominator: population)",0.557013367002827,0.941998852882134
"Persons tested (denominator: population)",0.563318736634121,0.943647834815027
"Persons tested (denominator: population)",0.569906395322492,0.945368511614568
"Persons tested (denominator: population)",0.571320189923896,0.945726985947806
"Persons tested (denominator: population)",0.576415820345988,0.947017493547462
"Persons tested (denominator: population)",0.580777289510797,0.948092916547175
"Persons tested (denominator: population)",0.583432297670274,0.948738170347003
"Persons tested (denominator: population)",0.586090393811089,0.949383424146831
"Persons tested (denominator: population)",0.587279587314823,0.949670203613421
"Persons tested (denominator: population)",0.593364885127959,0.951104100946372
"Persons tested (denominator: population)",0.597326278745683,0.95203613421279
"Persons tested (denominator: population)",0.600091221923367,0.952681388012618
"Persons tested (denominator: population)",0.602245796943917,0.953183252079151
"Persons tested (denominator: population)",0.60594114853823,0.954043590478922
"Persons tested (denominator: population)",0.607181900880887,0.954330369945512
"Persons tested (denominator: population)",0.61032078526652,0.955047318611987
"Persons tested (denominator: population)",0.612856327823616,0.955620877545168
"Persons tested (denominator: population)",0.615408582233037,0.956194436478348
"Persons tested (denominator: population)",0.616685345410567,0.956481215944938
"Persons tested (denominator: population)",0.620592175082676,0.957341554344709
"Persons tested (denominator: population)",0.625805473087677,0.95848867221107
"Persons tested (denominator: population)",0.629745812942327,0.95934901061084
"Persons tested (denominator: population)",0.637046009812127,0.960926297677086
"Persons tested (denominator: population)",0.645167858341605,0.962646974476628
"Persons tested (denominator: population)",0.649722854215457,0.963579007743046
"Persons tested (denominator: population)",0.650424290797703,0.963722397476341
"Persons tested (denominator: population)",0.652888871039212,0.964224261542874
"Persons tested (denominator: population)",0.654301199119724,0.964511041009464
"Persons tested (denominator: population)",0.65606772622645,0.964869515342701
"Persons tested (denominator: population)",0.662454763415517,0.966160022942357
"Persons tested (denominator: population)",0.669935273893351,0.967665615141956
"Persons tested (denominator: population)",0.671009213988617,0.967880699741898
"Persons tested (denominator: population)",0.676159588518596,0.968884427874964
"Persons tested (denominator: population)",0.676901828252142,0.969027817608259
"Persons tested (denominator: population)",0.678406979538293,0.96931459707485
"Persons tested (denominator: population)",0.679920003915719,0.96960137654144
"Persons tested (denominator: population)",0.683415368181925,0.970246630341268
"Persons tested (denominator: population)",0.691272089912331,0.971680527674219
"Persons tested (denominator: population)",0.692456541545074,0.971895612274161
"Persons tested (denominator: population)",0.694455813084151,0.972254086607399
"Persons tested (denominator: population)",0.696062810102509,0.972540866073989
"Persons tested (denominator: population)",0.697774070630759,0.972827645540579
"Persons tested (denominator: population)",0.6999335857008,0.973186119873817
"Persons tested (denominator: population)",0.702159068988256,0.973544594207055
"Persons tested (denominator: population)",0.703942769162722,0.973831373673645
"Persons tested (denominator: population)",0.707960560777987,0.974476627473473
"Persons tested (denominator: population)",0.710200100325883,0.974835101806711
"Persons tested (denominator: population)",0.714682912383945,0.975552050473186
"Persons tested (denominator: population)",0.716928098217437,0.975910524806424
"Persons tested (denominator: population)",0.719215629391275,0.976268999139662
"Persons tested (denominator: population)",0.72525738558658,0.97720103240608
"Persons tested (denominator: population)",0.725738083750262,0.977272727272727
"Persons tested (denominator: population)",0.729108609975144,0.97777459133926
"Persons tested (denominator: population)",0.73747507563068,0.978993404072268
"Persons tested (denominator: population)",0.740011655922461,0.979351878405506
"Persons tested (denominator: population)",0.749663975743759,0.98071408087181
"Persons tested (denominator: population)",0.752743388563495,0.981144250071695
"Persons tested (denominator: population)",0.753258580595722,0.981215944938342
"Persons tested (denominator: population)",0.755321164760329,0.981502724404933
"Persons tested (denominator: population)",0.756877763184794,0.981717809004875
"Persons tested (denominator: population)",0.759510614988094,0.982076283338113
"Persons tested (denominator: population)",0.763764015615832,0.982649842271293
"Persons tested (denominator: population)",0.765375379767656,0.982864926871236
"Persons tested (denominator: population)",0.769677344937359,0.983438485804416
"Persons tested (denominator: population)",0.772909603825182,0.983868655004302
"Persons tested (denominator: population)",0.777220926623279,0.984442213937482
"Persons tested (denominator: population)",0.782634039000606,0.985159162603958
"Persons tested (denominator: population)",0.784823324084427,0.985445942070548
"Persons tested (denominator: population)",0.789210325846385,0.986019501003728
"Persons tested (denominator: population)",0.790312486559895,0.986162890737023
"Persons tested (denominator: population)",0.793826140899926,0.986593059936908
"Persons tested (denominator: population)",0.800370539023609,0.987381703470032
"Persons tested (denominator: population)",0.801561267509899,0.987525093203327
"Persons tested (denominator: population)",0.802800254262293,0.987668482936622
"Persons tested (denominator: population)",0.805281016679048,0.987955262403212
"Persons tested (denominator: population)",0.807261875633955,0.988170347003155
"Persons tested (denominator: population)",0.814879179721465,0.988958990536278
"Persons tested (denominator: population)",0.817685931355926,0.989245770002868
"Persons tested (denominator: population)",0.818401676425793,0.989317464869515
"Persons tested (denominator: population)",0.82055328597535,0.989532549469458
"Persons tested (denominator: population)",0.823493339674661,0.989819328936048
"Persons tested (denominator: population)",0.827938519437405,0.990249498135933
"Persons tested (denominator: population)",0.835366098239806,0.990966446802409
"Persons tested (denominator: population)",0.836855863667952,0.991109836535704
"Persons tested (denominator: population)",0.838355588466478,0.991253226268999
"Persons tested (denominator: population)",0.839859990277579,0.991396616002294
"Persons tested (denominator: population)",0.842141359901724,0.991611700602237
"Persons tested (denominator: population)",0.845197870493479,0.991898480068827
"Persons tested (denominator: population)",0.85608987970003,0.992902208201893
"Persons tested (denominator: population)",0.858457020978499,0.993117292801835
"Persons tested (denominator: population)",0.860853442229368,0.993332377401778
"Persons tested (denominator: population)",0.861659524265523,0.993404072268426
"Persons tested (denominator: population)",0.862466258489102,0.993475767135073
"Persons tested (denominator: population)",0.868257880989588,0.993977631201606
"Persons tested (denominator: population)",0.87083190981117,0.994192715801549
"Persons tested (denominator: population)",0.87341881302869,0.994407800401491
"Persons tested (denominator: population)",0.875190802655494,0.994551190134786
"Persons tested (denominator: population)",0.876972315659981,0.994694579868081
"Persons tested (denominator: population)",0.879654153584964,0.994909664468024
"Persons tested (denominator: population)",0.887900627564286,0.995554918267852
"Persons tested (denominator: population)",0.891682139963428,0.995841697734442
"Persons tested (denominator: population)",0.892628042335424,0.99591339260109
"Persons tested (denominator: population)",0.898303910576327,0.996343561800975
"Persons tested (denominator: population)",0.90219194572025,0.996630341267565
"Persons tested (denominator: population)",0.905118721460134,0.996845425867508
"Persons tested (denominator: population)",0.912068823400271,0.997347289934041
"Persons tested (denominator: population)",0.913071249883399,0.997418984800688
"Persons tested (denominator: population)",0.914109593517018,0.997490679667336
"Persons tested (denominator: population)",0.917537530251407,0.997705764267278
"Persons tested (denominator: population)",0.921172084285503,0.997920848867221
"Persons tested (denominator: population)",0.928792995221693,0.998351018067106
"Persons tested (denominator: population)",0.933884535960216,0.998637797533697
"Persons tested (denominator: population)",0.936568762836922,0.998781187266992
"Persons tested (denominator: population)",0.938008526028173,0.998852882133639
"Persons tested (denominator: population)",0.940965208705164,0.998996271866934
"Persons tested (denominator: population)",0.945601299220765,0.999211356466877
"Persons tested (denominator: population)",0.953870999720158,0.999569830800115
"Persons tested (denominator: population)",0.95569866309217,0.999641525666762
"Persons tested (denominator: population)",0.957666193642215,0.99971322053341
"Persons tested (denominator: population)",0.959992193064312,0.999784915400057
"Persons tested (denominator: population)",0.962409826621054,0.999856610266705
"Persons tested (denominator: population)",0.96486741656642,0.999928305133352
"Persons tested (denominator: population)",0.967740453503894,1
"Persons tested (denominator: population)",0.967757522077517,1
"Persons tested (denominator: population)",0.97000665346476,1
"Persons tested (denominator: population)",0.970478920034125,1
"Persons tested (denominator: population)",0.972220581144107,1
"Persons tested (denominator: population)",0.973722233678941,1
"Persons tested (denominator: population)",0.975796290577012,1
"Persons tested (denominator: population)",0.978590665063405,1
"Persons tested (denominator: population)",0.98039906188208,1
"Persons tested (denominator: population)",0.982547273571192,1
"Persons tested (denominator: population)",0.984103580132777,1
"Persons tested (denominator: population)",0.985578190310625,1
"Persons tested (denominator: population)",0.98940973016938,1
"Persons tested (denominator: population)",0.990324904064311,1
"Persons tested (denominator: population)",0.991382298056542,1
"Persons tested (denominator: population)",0.99233310804882,1
"Persons tested (denominator: population)",0.993397232903523,1
"Persons tested (denominator: population)",0.994728138446952,1
"Persons tested (denominator: population)",0.995382426562687,1
"Persons tested (denominator: population)",0.995777068415657,1
"Persons tested (denominator: population)",0.998021652507161,1
"Persons tested (denominator: population)",0.998603526199399,1
"Persons tested (denominator: population)",0.999553532667946,1
"Persons tested (denominator: population)",0.999889863200049,1
"Persons tested (denominator: population)",0.999962962240179,1
"Persons tested (denominator: population)",0.999986152727795,1
"Persons tested (denominator: population)",1,1
"cases | tested",0,0
"cases | tested",0.000143389733295096,0.000402252614641995
"cases | tested",0.00129050759965586,0.00281576830249397
"cases | tested",0.0174218525953542,0.0355993563958166
"cases | tested",0.0275308287926584,0.0549074818986323
"cases | tested",0.0288213363923143,0.0573209975864843
"cases | tested",0.029036420992257,0.0577232502011263
"cases | tested",0.0803699455119014,0.144408688656476
"cases | tested",0.0807284198451391,0.145012067578439
"cases | tested",0.085818755377115,0.153459372485921
"cases | tested",0.0870375681101233,0.155470635559131
"cases | tested",0.117866360768569,0.205953338696702
"cases | tested",0.144393461428162,0.248793242156074
"cases | tested",0.147906509893892,0.254424778761062
"cases | tested",0.188342414683109,0.315366049879324
"cases | tested",0.195296816747921,0.325824617860016
"cases | tested",0.201964439346143,0.335679806918745
"cases | tested",0.207556638944652,0.343925985518906
"cases | tested",0.228419845139088,0.374497184231698
"cases | tested",0.295956409521078,0.473451327433628
"cases | tested",0.297748781187267,0.476065969428801
"cases | tested",0.304273014052194,0.485518905872888
"cases | tested",0.345784341841124,0.543845534995977
"cases | tested",0.346644680240895,0.545052292839903
"cases | tested",0.34678806997419,0.545253419147224
"cases | tested",0.34707484944078,0.545655671761866
"cases | tested",0.358330943504445,0.561343523732904
"cases | tested",0.36521365070261,0.570796460176991
"cases | tested",0.366934327502151,0.573008849557522
"cases | tested",0.370590765701176,0.577634754625905
"cases | tested",0.371236019501004,0.578439259855189
"cases | tested",0.413751075423,0.630329847144006
"cases | tested",0.415256667622598,0.632139983909895
"cases | tested",0.418841410954976,0.636363636363636
"cases | tested",0.419701749354746,0.637369267900241
"cases | tested",0.429093776885575,0.648230088495575
"cases | tested",0.430886148551764,0.650241351568785
"cases | tested",0.431603097218239,0.651045856798069
"cases | tested",0.431961571551477,0.651448109412711
"cases | tested",0.432320045884715,0.651850362027353
"cases | tested",0.514267278462862,0.743362831858407
"cases | tested",0.519070834528248,0.748592115848753
"cases | tested",0.520934901061084,0.750603378921963
"cases | tested",0.521866934327502,0.751609010458568
"cases | tested",0.527315744192716,0.757441673370877
"cases | tested",0.528462862059077,0.758648431214803
"cases | tested",0.52982506452538,0.76005631536605
"cases | tested",0.539432176656151,0.769911504424779
"cases | tested",0.543447089188414,0.773732904263878
"cases | tested",0.548609119587038,0.778559935639582
"cases | tested",0.550544880986521,0.780370072405471
"cases | tested",0.551620303986235,0.781375703942076
"cases | tested",0.552265557786063,0.781979082864039
"cases | tested",0.553125896185833,0.782783588093323
"cases | tested",0.553340980785776,0.782984714400644
"cases | tested",0.553556065385718,0.783185840707965
"cases | tested",0.557786062517924,0.787007240547064
"cases | tested",0.560725552050473,0.789621882542237
"cases | tested",0.562087754516777,0.790828640386163
"cases | tested",0.575279609979925,0.80249396621078
"cases | tested",0.57778893031259,0.804706355591311
"cases | tested",0.582377401778033,0.808728881737731
"cases | tested",0.585818755377115,0.811745776347546
"cases | tested",0.614209922569544,0.836082059533387
"cases | tested",0.617292801835389,0.83869670152856
"cases | tested",0.619443647834815,0.840506838294449
"cases | tested",0.620877545167766,0.841713596138375
"cases | tested",0.622598221967307,0.843121480289622
"cases | tested",0.626541439632922,0.846339501206758
"cases | tested",0.628620590765701,0.847948511665326
"cases | tested",0.629409234298824,0.848551890587289
"cases | tested",0.630484657298537,0.849356395816573
"cases | tested",0.63507312876398,0.85277554304103
"cases | tested",0.638944651562948,0.855591311343524
"cases | tested",0.641167192429022,0.857200321802092
"cases | tested",0.643963292228276,0.859211584875302
"cases | tested",0.647978204760539,0.862027353177796
"cases | tested",0.650272440493261,0.863636363636364
"cases | tested",0.651419558359621,0.864440868865648
"cases | tested",0.652279896759392,0.865044247787611
"cases | tested",0.653713794092343,0.866049879324216
"cases | tested",0.654000573558933,0.866251005631537
"cases | tested",0.654287353025523,0.866452131938858
"cases | tested",0.654574132492114,0.866653258246179
"cases | tested",0.654860911958704,0.8668543845535
"cases | tested",0.655147691425294,0.86705551086082
"cases | tested",0.655434470891884,0.867256637168142
"cases | tested",0.655721250358474,0.867457763475463
"cases | tested",0.670490392887869,0.877715205148833
"cases | tested",0.674003441353599,0.880128720836685
"cases | tested",0.679022082018927,0.883547868061142
"cases | tested",0.68977631201606,0.890788415124698
"cases | tested",0.692500716948666,0.892598551890587
"cases | tested",0.694078004014912,0.893604183427192
"cases | tested",0.695655291081159,0.894609814963797
"cases | tested",0.700100372813307,0.897425583266291
"cases | tested",0.702322913679381,0.898833467417538
"cases | tested",0.70934901061084,0.9032582461786
"cases | tested",0.711284772010324,0.904465004022526
"cases | tested",0.715586464009177,0.907079646017699
"cases | tested",0.716590192142243,0.907683024939662
"cases | tested",0.72368798394035,0.911906677393403
"cases | tested",0.728133065672498,0.914521319388576
"cases | tested",0.732649842271293,0.917135961383749
"cases | tested",0.733725265271007,0.917739340305712
"cases | tested",0.73480068827072,0.918342719227675
"cases | tested",0.735159162603958,0.918543845534996
"cases | tested",0.736234585603671,0.919147224456959
"cases | tested",0.738743905936335,0.920555108608206
"cases | tested",0.73946085460281,0.920957361222848
"cases | tested",0.739819328936048,0.921158487530169
"cases | tested",0.740177803269286,0.92135961383749
"cases | tested",0.740536277602524,0.921560740144811
"cases | tested",0.741253226268999,0.921962992759453
"cases | tested",0.7456266131345,0.924376508447305
"cases | tested",0.748637797533697,0.925985518905873
"cases | tested",0.751290507599656,0.92739340305712
"cases | tested",0.763908804129624,0.934030571198713
"cases | tested",0.766203039862346,0.935237329042639
"cases | tested",0.767350157728707,0.935840707964602
"cases | tested",0.768497275595067,0.936444086886565
"cases | tested",0.769644393461428,0.937047465808528
"cases | tested",0.7792515055922,0.942075623491553
"cases | tested",0.784270146257528,0.944690265486726
"cases | tested",0.786205907657012,0.945695897023331
"cases | tested",0.787783194723258,0.946500402252615
"cases | tested",0.788571838256381,0.946902654867257
"cases | tested",0.789360481789504,0.947304907481899
"cases | tested",0.790149125322627,0.947707160096541
"cases | tested",0.792156581588758,0.948712791633146
"cases | tested",0.79416403785489,0.949718423169751
"cases | tested",0.797390306854029,0.951327433628319
"cases | tested",0.803484370519071,0.954344328238134
"cases | tested",0.804703183252079,0.954947707160097
"cases | tested",0.806782334384858,0.955953338696702
"cases | tested",0.808861485517637,0.956958970233307
"cases | tested",0.811370805850301,0.958165728077233
"cases | tested",0.824419271580155,0.964400643604183
"cases | tested",0.825709779179811,0.965004022526146
"cases | tested",0.828720963579008,0.966411906677393
"cases | tested",0.829151132778893,0.966613032984714
"cases | tested",0.829581301978778,0.966814159292035
"cases | tested",0.833667909377689,0.968624296057924
"cases | tested",0.835030111843992,0.969227674979887
"cases | tested",0.837826211643246,0.970434432823813
"cases | tested",0.838758244909664,0.970836685438455
"cases | tested",0.839690278176083,0.971238938053097
"cases | tested",0.844493834241468,0.973250201126307
"cases | tested",0.848006882707198,0.974658085277554
"cases | tested",0.849010610840264,0.975060337892196
"cases | tested",0.85001433897333,0.975462590506838
"cases | tested",0.852021795239461,0.976267095736122
"cases | tested",0.852523659305994,0.976468222043443
"cases | tested",0.853025523372527,0.976669348350764
"cases | tested",0.854029251505592,0.977071600965406
"cases | tested",0.854531115572125,0.977272727272727
"cases | tested",0.85761399483797,0.978479485116653
"cases | tested",0.860195010037281,0.979485116653258
"cases | tested",0.862776025236593,0.980490748189863
"cases | tested",0.864353312302839,0.981094127111826
"cases | tested",0.865428735302552,0.981496379726468
"cases | tested",0.866504158302266,0.98189863234111
"cases | tested",0.867579581301979,0.982300884955752
"cases | tested",0.86930025810152,0.982904263877715
"cases | tested",0.8698738170347,0.983105390185036
"cases | tested",0.870447375967881,0.983306516492357
"cases | tested",0.871020934901061,0.983507642799678
"cases | tested",0.871594493834241,0.983708769106999
"cases | tested",0.874175509033553,0.984513274336283
"cases | tested",0.878692285632349,0.98592115848753
"cases | tested",0.879337539432177,0.986122284794851
"cases | tested",0.879982793232005,0.986323411102172
"cases | tested",0.880628047031833,0.986524537409493
"cases | tested",0.882635503297964,0.987127916331456
"cases | tested",0.883997705764267,0.987530168946098
"cases | tested",0.885431603097218,0.98793242156074
"cases | tested",0.887582449096645,0.988535800482703
"cases | tested",0.889016346429596,0.988938053097345
"cases | tested",0.890450243762547,0.989340305711987
"cases | tested",0.891884141095498,0.989742558326629
"cases | tested",0.893389733295096,0.990144810941271
"cases | tested",0.894895325494695,0.990547063555913
"cases | tested",0.895683969027818,0.990748189863234
"cases | tested",0.898121594493834,0.991351568785197
"cases | tested",0.899842271293375,0.991753821399839
"cases | tested",0.900702609693146,0.99195494770716
"cases | tested",0.901562948092917,0.992156074014481
"cases | tested",0.906868368224835,0.993362831858407
"cases | tested",0.907872096357901,0.993563958165728
"cases | tested",0.909879552624032,0.99396621078037
"cases | tested",0.911958703756811,0.994368463395012
"cases | tested",0.913034126756524,0.994569589702333
"cases | tested",0.915256667622598,0.994971842316975
"cases | tested",0.916403785488959,0.995172968624296
"cases | tested",0.91755090335532,0.995374094931617
"cases | tested",0.919916833954689,0.995776347546259
"cases | tested",0.921135646687697,0.99597747385358
"cases | tested",0.92486377975337,0.996580852775543
"cases | tested",0.928591912819042,0.997184231697506
"cases | tested",0.931316317751649,0.997586484312148
"cases | tested",0.9327502150846,0.997787610619469
"cases | tested",0.934255807284198,0.99798873692679
"cases | tested",0.937338686550043,0.998390989541432
"cases | tested",0.938915973616289,0.998592115848753
"cases | tested",0.940564955549183,0.998793242156074
"cases | tested",0.942285632348724,0.998994368463395
"cases | tested",0.945942070547749,0.999396621078037
"cases | tested",0.94794952681388,0.999597747385358
"cases | tested",0.950100372813307,0.999798873692679
"cases | tested",0.952394608546028,1
"cases | tested",0.952681388012618,1
"cases | tested",0.953111557212504,1
"cases | tested",0.953756811012332,1
"cases | tested",0.953828505878979,1
"cases | tested",0.953900200745627,1
"cases | tested",0.953971895612274,1
"cases | tested",0.955119013478635,1
"cases | tested",0.956696300544881,1
"cases | tested",0.957341554344709,1
"cases | tested",0.958416977344422,1
"cases | tested",0.95934901061084,1
"cases | tested",0.960496128477201,1
"cases | tested",0.960926297677086,1
"cases | tested",0.961141382277029,1
"cases | tested",0.961213077143677,1
"cases | tested",0.962145110410095,1
"cases | tested",0.96257527960998,1
"cases | tested",0.964295956409521,1
"cases | tested",0.964511041009464,1
"cases | tested",0.964797820476054,1
"cases | tested",0.965299684542587,1
"cases | tested",0.965514769142529,1
"cases | tested",0.965873243475767,1
"cases | tested",0.966160022942357,1
"cases | tested",0.966446802408948,1
"cases | tested",0.967450530542013,1
"cases | tested",0.968310868941784,1
"cases | tested",0.969386291941497,1
"cases | tested",0.970676799541153,1
"cases | tested",0.971250358474333,1
"cases | tested",0.972540866073989,1
"cases | tested",0.97340120447376,1
"cases | tested",0.973903068540293,1
"cases | tested",0.974189848006883,1
"cases | tested",0.974620017206768,1
"cases | tested",0.975408660739891,1
"cases | tested",0.976699168339547,1
"cases | tested",0.977917981072555,1
"cases | tested",0.978276455405793,1
"cases | tested",0.978706624605678,1
"cases | tested",0.979423573272154,1
"cases | tested",0.981144250071695,1
"cases | tested",0.981359334671637,1
"cases | tested",0.981717809004875,1
"cases | tested",0.98186119873817,1
"cases | tested",0.982506452537998,1
"cases | tested",0.982578147404646,1
"cases | tested",0.982864926871236,1
"cases | tested",0.983151706337826,1
"cases | tested",0.983366790937769,1
"cases | tested",0.98566102667049,1
"cases | tested",0.986234585603671,1
"cases | tested",0.986808144536851,1
"cases | tested",0.986879839403499,1
"cases | tested",0.986951534270146,1
"cases | tested",0.987023229136794,1
"cases | tested",0.987166618870089,1
"cases | tested",0.987453398336679,1
"cases | tested",0.987740177803269,1
"cases | tested",0.987883567536564,1
"cases | tested",0.98831373673645,1
"cases | tested",0.988672211069687,1
"cases | tested",0.98888729566963,1
"cases | tested",0.988958990536278,1
"cases | tested",0.98917407513622,1
"cases | tested",0.989317464869515,1
"cases | tested",0.98946085460281,1
"cases | tested",0.989532549469458,1
"cases | tested",0.989747634069401,1
"cases | tested",0.990106108402638,1
"cases | tested",0.990249498135933,1
"cases | tested",0.990321193002581,1
"cases | tested",0.990894751935761,1
"cases | tested",0.991109836535704,1
"cases | tested",0.99182678520218,1
"cases | tested",0.992041869802122,1
"cases | tested",0.992185259535417,1
"cases | tested",0.99268712360195,1
"cases | tested",0.993332377401778,1
"cases | tested",0.993547462001721,1
"cases | tested",0.993834241468311,1
"cases | tested",0.994479495268139,1
